;V-2500;TOYOTA;5FG15 /40/;V1;SZ;M1FE;;;;A-0161;SOLD
;V-2502;LINDE;L20 /372/;V1;BE;BTE;2;A;;;
KÉRDÉS;V-2504;BALKANCAR;DV1784.33.23;V2;HSZTJ;;9;C;;;
;V-2509;STEINBOCK BOSS;WP12;V2;CS1;O;44;C;;;
;V-2510;STEINBOCK BOSS;WP12;V2;CS1;O;44;C;;;
;V-2511;STEINBOCK BOSS;WP13 290T;V2;CS1;O;44;C;;;
;V-2512;LINDE;E16C-02 /335/ /NOT WORKING/;V1;BE;BFE;3;B;;;
;V-2513;LINDE;L12 /379/;V1;BE;RTE;4;A;;;
;V-2515;STILL;EGU 18;V2;CS1;O;46;C;;;
;V-2524;LINDE;P60Z;V2;CS1;M;1;A;;;
;V-2526;HYSTER;S1,6;V1;BE;RTE;1;B;;;
;V-2527;LINDE;E18P /335/;V1;SZ;M2FO;2;C;;;
;V-2528;MEGA;MARKER;V1;SZ;PAR;13;B;;;
;V-2530;JLG;TOUCAN DUO;V1;SZ;M1VE;;;;;
;V-2534;TOYOTA;7FG45 /02/ /NOT WORKING/;V1;SZ;SAUD;7;A;;;
;V-2535;KOMATSU;FD30T-12 LEO;V2;CS2;;2;J;;;
;V-2536;LINDE;P60Z /126/;V2;CS1;M;1;A;;;
;V-2538;LINDE;R14 /113/;V2;CS2;;20;H;M-0077;;
;V-2539;LINDE;K10 /007/;V2;CS1;O;50;A;;;
;V-2541;LINDE;L12-AS /379/ spec With Forks;V2;CS1;O;47;A;;;
;V-2546;HYSTER;S1.0-1760;V1;BE;RTE;3;B;;;
;V-2547;HYSTER;S1.0-1760;V1;BE;RTE;1;B;;;
;V-2548;TOYOTA;7FGL-10 /CLUTCH;V1;SZ;M1SZ;;;;;SOLD
;V-2549;STEINBOCK BOSS;337-504;V2;BEJ;;8;;;;
;V-2555;KOMATSU;FD35T-10 NXT;V2;CS1;E;14;A;;;
;V-2556;TCM;FHG15-N8;V1;BE;SAB;7;B;M-0832;;
;V-2558;NISSAN;UD02-A25PQ;V1;BE;BTE;14;A;;;
;V-2559;NISSAN;UD02-A25PQ;V2;CS1;E;12;D;;;
;V-2563;TKD;1800;V2;EKJ;;;;;;
;V-2565;NISSAN;FG2500;V2;CS2;;18;D;;;
;V-2566;NISSAN;FG2500;V2;CS2;;18;B;;;
;V-2567;NISSAN;HT-01;V2;CS2;;16;B;;;
;V-2568;JUNGHEINRICH;EJD 20;V1;SZ;SAT;6;E;;;
;V-2569;MIC;G12;V2;CS1;O;43;C;;;
;V-2571;KOMATSU;FG35ZT-6;V2;CS1;E;12;A;;;
;V-2574;TOYOTA;2TG-20 /BAD WORKING/;V2;HSZTJ;;10;B;;;
;V-2575;TOYOTA;2TG-20 /NOT WORKING/;V1;SZ;M1UD;;;;;
;V-2576;TOYOTA;7FDJF-35 /02/;V2;CS1;E;23;E;;;
;V-2577;CHINESE;DYC1000;SOLD;;;;;;;
;V-2578;TCM;FD50T-8;V2;CS1;E;9;A;;;
;V-2579;NISSAN;TD2500;V2;CS2;;18;C;;;
;V-2585;TOYOTA;7FG35 /02/;V2;CS1;E;21;A;M-0218;;
;V-2595;LINDE; L16L /133/;V2;CS1;O;42;C;;;
;V-2596;LINDE;L10B /172/;V2;CS1;O;42;C;;;
;V-2605;KOMATSU;FD15T-16 LEO;V1;BE;BTE;11;A;;;
;V-2606;KOMATSU;FD30T-16R NXT;V2;CS1;E;23;B;;;
;V-2607;KOMATSU;FD30T-16R NXT;V2;CS1;E;23;C;;;
;V-2608;KOMATSU;FG18HT-17 LEO+;V1;BE;SAB;3;A;;;
;V-2610;KOMATSU;FB15-M2;V1;SZ;M1UD;;;;;
;V-2612;TKD;1800;V2;EKJ;;;;;;
;V-2613;KOMATSU;FD15T-12;V1;BE;SAJ;7;B;;;
;V-2619;TCM;FD15;V1;SZ;SAUD;11;E;;;
;V-2624;SOVAM;K22;V2;CS2;;19;E;;;
;V-2625;TOYOTA;5FG15 /02/;V1;BE;UBH;10;C;;;SOLD
;V-2627;MITSUBISHI;FG30TAC;V2;CS2;;8;J;;;
;V-2628;LINDE;H16T /391/;V2;CS1;O;37;A;;;
;V-2629;NISSAN;FJ02A25U;V2;CS1;E;6;C;;;
;V-2631;KOMATSU;FD30T-14 LEO+;V2;CS1;E;24;C;;;
;V-2632;MANITOU LOC MANULOC;MT1232ST;V1;BE;UBE;9;A;;;AKTÍV 2020.01.01.
;V-2637;EZGO;X-1500;V1;SZ;PAR;10;B;;;
;V-2647;KOMATSU;FG20-7;V1;SZ;SAUD;10;A;;;
;V-2648;HYSTER;H50H;V1;SZ;SAUD;12;A;;;
;V-2650;STEINBOCK BOSS;336H-D;V1;SZ;FES;;;;;
;V-2653;CLUBCAR;??;V2;CS1;I;1;A;;;
;V-2654;CATERPILLAR;EC30K;V2;CS1;O;31;C;;;
;V-2657;JUNGHEINRICH;EMC 10G SWIFT;SOLD;;;;;;;
;V-2658;LINDE;E40P /337/;V2;CS2;;9;E;;;
;V-2663;BOBCAT;320D EXCAVATOR;V1;BE;UBE;1;B;;;
;V-2665;PRAMAC LIFTER;LX14/45;V1;BE;RTE;3;C;M-0652;;
;V-2666;HYSTER;H 4,00XM-6;V2;CS1;E;6;A;;;
;V-2668;KOMATSU;FD35T-7 LEO;V2;CS1;H;28;E;;A-0101;
;V-2670;TOYOTA;6FG30 /02/;V2;CS1;E;12;F;;;
;V-2671;LINDE;E16C-02 /335/;V2;CS1;O;39;A;M-0522;;
;V-2672;STILL;EGV1600;V1;BE;RTE;2;C;;;
;V-2673;STILL;EGV1600;V2;CS1;O;43;C;;;
;V-2674;STILL;EGV1600;V2;CS1;O;43;C;;;
;V-2682;CATERPILLAR;GP35N;V2;CS1;E;8;F;M-0413;;
;V-2685;HYSTER;H30XM;V1;SZ;M1UD;;;M-0767;;
;V-2686;KOMATSU;FG30T-15 NXT;V2;CS1;E;5;F;;;
;V-2687;LINDE;H18T-03 /350/;V2;CS1;O;33;A;M-0635;;
;V-2689;LINDE;H18T-02 /350/;SOLD;;;;;;;
;V-2691;LINDE;E18C /335/;V2;CS1;O;38;A;M-0532;;
;V-2696;STEINBOCK BOSS;WP12;V1;BE;RTE;4;C;;;
;V-2699;TOYOTA;6FG20 /42/;V2;CS2;;11;J;M-0625;;
;V-2700;NISSAN;L01A-18JU;V1;BE;BTE;6;A;;;
;V-2701;TCM;FD40T-9;V2;CS1;H;27;A;M-0805;;
;V-2703;TOYOTA;7FG25 /40/;V2;CS1;E;10;D;;;
;V-2704;CATERPILLAR;EP18KT;V1;SZ;M2FO;3;B;;;
;V-2705;KOMATSU;FG20T-7;V1;SZ;SAUD;9;A;;;
;V-2706;CATERPILLAR;GP30T;V2;CS2;;8;I;;;
;V-2707;CLARK;GPM25;V1;SZ;SAUD;14;B;;;
;V-2708;MATRBO;726T;SOLD;;;;;;;
;V-2713;LINDE;L12 /379/ wide;V2;CS1;O;48;C;;;
;V-2714;BT;ERGOMOVER 608 A;V1;BE;BPA;8;E;;;
;V-2715;BALKANCAR;DV1788 /NOT WORKING/;V2;HSZTJ;;10;D;;;
;V-2717;JUNGHEINRICH;EJC-B10G SPEC WITH FORKS & SS.;V1;BE;RTE;1;B;;A-0388;
;V-2718;KOMATSU;FD40-5;V2;CS2;;14;I;;;
;V-2719;STILL;EXV 12LI;V1;BE;RTE;2;B;;;
;V-2722;LINDE;L12 LHP /1333/;V1;BE;RTE;4;A;;;
;V-2723;JUNGHEINRICH;EJC 110;V1;BE;RTE;4;B;;;
;V-2724;JUNGHEINRICH;EJC 115;V1;BE;RTE;1;B;;;
;V-2725;JUNGHEINRICH;EJC-Z14;V1;SZ;SAT;6;E;;;
;V-2726;KOMATSU;FG45T-4 /DO BRASIL/;V1;BE;BEJ;;;M-0190;;
;V-2727;NISSAN;EH02-F25U;V2;CS1;E;6;C;M-0857;;
;V-2730;HC HANGCHA;HANSELIFTER CDP35;V2;CS1;E;20;F;M-0797;;
;V-2731;MANITOU LOC MANULOC;LOC A10 ETVDC29;V1;BE;RTE;1;A;;;
;V-2736;STILL;EGV-10;V1;SZ;SAT;4;E;;;
;V-2737;LINDE;E48P /337/;V1;SZ;M2FE;;;;A-0181;
;V-2741;YALE;GPL16VX;V2;CS2;;3;F;;;
;V-2742;YALE;GLP16VX;V1;BE;RFE;8;C;M-0864;;
;V-2743;YALE;GLP16VX;V2;CS2;;4;G;;;
;V-2744;YALE;GLP16VX;V2;CS2;;3;G;;;
;V-2747;UPRIGHT;SL20;V1;SZ;SAT;4;A;;;
;V-2748;UPRIGHT;TM12;V1;BE;BFE;1;C;;;
KÉRDÉS;V-2750;LINDE;T16L /360/;V2;CS1;O;42;C;;;
;V-2751;LINDE;L10B /379;V2;CS1;O;41;C;;;
;V-2753;LINDE;H16 /350/;SOLD;;;;;;;
;V-2754;TOYOTA;7FBMF30;V1;SZ;M2FO;1;B;;;
;V-2756;KOOI-AAP;Z1-15X1520;V2;CS1;H;26;A;;A-0202;
;V-2758;JUNGHEINRICH;EMC B10 SWIFT /FLEX.WIDE LEGS/FORKS;V2;CS1;O;37;C;;;
;V-2759;JUNGHEINRICH;EMC B10 SWIFT /FLEX.WIDE LEGS/;V2;CS1;O;37;C;;;
;V-2763;LINDE;H16T /350/;V2;CS2;;5;G;;;
;V-2764;LINDE;H16T /350/;V2;CS2;;5;G;;;
;V-2765;LINDE;CITI 500;V1;SZ;IFO;;;;;
;V-2767;n/a;CLUBCAR PRECEDENT ELBONTVA;ÉRTÉKEN;;;;;;;
;V-2768;CLUBCAR;PRECEDENT;V2;CS1;I;1;C;;;
;V-2771;STILL;EXV10;V1;BE;RTE;2;C;;;
;V-2772;JUNGHEINRICH;EMC B10 SWIFT /FLEX.WIDE LEGS/FORKS;V2;CS1;O;37;C;;;
;V-2774;JUNGHEINRICH;EMC B10 SWIFT /FLEX.WIDE LEGS/FORKS;V2;CS1;O;37;C;;;
;V-2775;JUNGHEINRICH;TFG 550;V2;CS1;H;27;E;;A-0127;
;V-2778;MANITOU LOC MANULOC;LOC A14-S17;V1;BE;RTE;1;A;;;
;V-2779;VOLK;EFW 0,3 /MOPED/ NOT WORKING/;V1;SZ;IFO;;;;;
;V-2780;JOHN DEERE;LR135F NSBJ 92 HYDRO;V1;SZ;M1UD;;;;;
;V-2781;HAULOTTE;OPTIMUM 8;V1;SZ;SAT;5;A;;;
;V-2782;JLG;193200;V1;BE;BFE;3;C;;;
;V-2783;UPRIGHT;MX19;V1;SZ;SAT;5;A;;;
;V-2784;UPRIGHT;SL20;V1;SZ;SAT;4;A;;;
;V-2790;GENIE;GS-2032;V1;SZ;SAT;4;B;;;
;V-2791;BALKANCAR;DV1788 /NOT WORKING/;SOLD;;;;;;;
;V-2792;CLUBCAR;?? /NOT WORKING/;V1;SZ;PAR;13;A;;;
;V-2795;JUNGHEINRICH;EJE 220;V1;SZ;SAT;5;D;;;
;V-2796;DAEWOO;G30-S2;V2;CS2;;9;I;;;
;V-2798;NISSAN;FJ02-A20D;V2;CS1;E;5;C;;;
;V-2801;TOYOTA;5FD15 /02/;V2;CS2;;1;E;M-0822;;
;V-2803;KOMATSU;FG15HT-20R;V2;CS2;;2;H;;;
;V-2808;TOYOTA;8FGF15 /42/;V1;SZ;M1UD;;;;;SOLD
;V-2809;TENNANT;6650D;V1;SZ;M1UD;;;;;
;V-2811;KOMATSU;FD40ZT-7;SOLD;;;;;;;
;V-2812;NISSAN;WF03A-35U;V2;CS1;E;16;A;;;
;V-2813;BALKANCAR;FD30 /NOT WORKING/;V1;BE;BFE;10;A;;;
;V-2815;TOYOTA;8FDF30 /02/;V1;BE;BTE;13;E;;;
;V-2817;CLUBCAR;PRECEDENT;V2;CS1;I;1;B;;;
;V-2821;KOMATSU;FG35ZT-5;V2;CS1;H;28;F;;;
;V-2822;LINDE;P30 /141/;V2;CS1;O;49;C;;;
;V-2823;KOMATSU;FD70-6;V2;BEU;;;;M-0773;A-0195;
;V-2825;MITSUBISHI;FD50K-2;V2;CS1;E;5;A;;;
;V-2826;NISSAN;MCUGL02F30 ;V2;CS1;O;34;C;M-0895;;
;V-2827;NISSAN;UG1D2A30L /SIMPLE/;V1;SZ;M1UD;;;M-0641;;
;V-2828;CATERPILLAR;GP15K;V2;CS2;;13;F;;;
;V-2831;LINDE;CITY T05 /130/;V1;SZ;RAF;;;;;
;V-2832;LINDE;CITY T05 /130/;V1;SZ;RAF;;;;;
;V-2833;LINDE;P05 /152/;V1;SZ;IFO;;;;;
;V-2834;CATERPILLAR;GC45K;V2;CS1;O;36;C;;;
;V-2835;CATERPILLAR;GC45KY;V2;CS1;O;36;C;;;
;V-2838;EZGO;TXT 36V;V2;CS1;I;;;;;
;V-2839;EZGO;MARSHELL DC-D2-C;V1;SZ;PAR;3;A;;;
;V-2840;EZGO;TXT;V1;SZ;PAR;7;A;;;
;V-2842;CLUBCAR;GOLFCAR;V2;CS1;I;1;B;;;
;V-2843;MANITOU LOC MANULOC;MC50FC 2WD;V2;CS2;;11;C;;;
;V-2845;SOVAM;K22;V2;CS2;;19;B;;;
;V-2846;TRACMA;TMX20;V2;CS2;;19;B;;;
;V-2847;MITSUBISHI;FD30N;V2;CS1;E;24;F;;;
;V-2850;NISSAN;S01-D16U;V1;BE;BFE;12;C;M-0377;;
;V-2853;LINDE;H18T;V2;CS2;;13;E;;;
;V-2857;NISSAN;FJ02-A30U;V1;BE;BTE;14;D;;;
;V-2858;NISSAN;FJ02A-25U;V2;CS2;;19;G;;;
;V-2860;MITSUBISHI;FD25K ;V2;CS1;E;11;B;;;
;V-2862;TOYOTA;5FG25 /40/;V1;SZ;M1SZ;;;;;SOLD
;V-2864;HC HANGCHA;LIFTER FLX30D;V1;BE;BTE;1;C;;;
;V-2865;KALMAR;EC2,5 541-818;V2;HSZTJ;;9;B;;;
;V-2866;PRAMAC LIFTER;GX12/29 PLUS;V1;BE;RTE;4;C;;;
;V-2869;NISSAN;AP1F2A25DU;V2;CS1;O;31;C;;;
;V-2871;CATERPILLAR;DP25K;V2;CS1;E;1;B;;;
;V-2874;MITSUBISHI;FG15T ;V2;CS1;E;20;D;;;
;V-2877;TOYOTA;6FG15 /40/;V2;CS2;;8;F;;;
;V-2878;TOYOTA;6FD30;V2;CS2;;3;J;M-0478;;
;V-2881;TCM;FG30N 5T;V2;CS2;;7;I;;;
;V-2883;DOOSAN;G30E-3;V2;CS2;;9;J;M-0097;;
;V-2884;DOOSAN;G33P-3;V2;CS2;;9;I;M-0292;;
;V-2885;DOOSAN;G33P-3;V2;CS2;;9;J;M-0473;;
;V-2886;TOYOTA;7FGF15 /42/;V2;CS2;;7;F;M-0362;;
;V-2887;NISSAN;WF03A35U;V2;CS2;;12;I;;;
;V-2889;NISSAN;AP1F2A25DU;V2;CS1;O;31;C;;;
;V-2890;LINDE;H35D  /393/;V2;CS1;H;25;E;;;
;V-2892;JUNGHEINRICH;DFG-430;V1;SZ;M1UD;;;;;
;V-2893;NISSAN;DF50A60U;V2;CS2;;8;C;;;
;V-2894;JUNGHEINRICH;EMC 10G SWIFT;V2;CS1;O;39;B;;;
;V-2896;KOMATSU;FG15HT-1E1;V2;CS2;;6;G;;;
;V-2898;JUNGHEINRICH;ETVQ-A20G-115-430ZT;V2;CS2;;19;I;;;
;V-2899;JUNGHEINRICH;EJD16-4G-119-57-166ZT;V1;BE;RTE;4;B;;;
;V-2901;LINDE;H14T /391/;V2;CS1;O;36;A;M-0314;;
;V-2903;NISSAN;UD02-A25 ;V1;BE;BTE;5;E;;;
;V-2906;KOMATSU;FG30T-16R NXT+;V2;CS1;E;3;F;M-0071;;
;V-2908;CLARK;CGP16;V1;BE;BTE;8;A;;;
;V-2909;CLARK;SF25D;V1;BE;BTE;12;A;;;
;V-2910;CLARK;SF15L;V2;CS1;E;14;D;;;
;V-2911;LINDE;H30T /351/;V2;CS2;;14;E;M-0812;;
;V-2912;KOMATSU;FD40T-7 LEO;V2;CS1;H;27;F;;;
;V-2916;LINDE;E16P-02 /335/;V1;SZ;M1FE;;;;;
KÉRDÉS;V-2917;LINDE;H30D /393/ NOT WORKING;V1;BE;BTE;1;B;;;
;V-2920;TOYOTA;7FDK-35 /02/;V2;CS1;E;18;A;;;
;V-2921;TOYOTA;5FD40 /02/ ;V2;CS1;E;18;A;;;
;V-2923;NISSAN;U1D2A25LQ ;V2;CS1;E;12;D;;;
;V-2927;JLG;1930 ES;V1;SZ;SAT;5;B;;;
;V-2928;LINDE;H45D /394/;V2;CS1;H;26;B;;;
;V-2929;TOYOTA;6FDF25 /02/;V2;CS1;E;7;C;M-0049;;
;V-2930;TOYOTA;6FDF30 /02/;V2;CS2;;3;I;;;
;V-2931;HYSTER;H2.50 XL;SOLD;;;;;;;
;V-2932;LINDE;H25D /392/ /NOT WORKING/;V2;CS2;;12;E;;;
;V-2934;TOYOTA;7FGF18 /42/;V1;SZ;M1UD;;;;;
;V-2938;HAULOTTE;OPTIMUM 8;V1;SZ;LAF;1;;;;
;V-2939;HAULOTTE;COMPACT 8;V1;SZ;FBG;2;C;;;
;V-2940;KOMATSU;FG30HT-16 NXT+;V2;CS1;E;3;F;M-0765;;
;V-2941;KOMATSU;FG30HT-16 NXT+;V2;CS1;E;6;F;M-0898;;
;V-2942;KOMATSU;FD30T-11E;V2;CS1;E;13;F;;;
;V-2943;NISSAN;FD02-A25O ;V2;CS2;;18;F;;;
;V-2944;YANMAR;B27;V2;EKJ;;;;;;
;V-2945;DOOSAN;GE25E-5;V2;CS2;;11;I;M-0888;;
;V-2946;KOMATSU;FG15T-20 NXT+;V2;CS2;;1;H;;;
;V-2947;KOMATSU;FG40ZT-7 LEO;V1;SZ;LAF;2;;;A-0299;
;V-2949;KOMATSU;FG15L-14 /CLUTCH/;V1;SZ;M1UD;;;;;
;V-2950;KOMATSU;FG30-11E;V1;BE;RFE;2;C;;;
;V-2953;VOLK;EFW 1/5;V2;CS2;;4;E;;;
;V-2955;CATERPILLAR;F30 /NOT WORKING/;V2;HSZTJ;;3;A;;;
;V-2957;STEINBOCK BOSS;337/MKVA-01;V2;BEJ;;;;;;
;V-2958;CATERPILLAR;EC30K;V2;CS1;O;30;C;;;
;V-2959;CATERPILLAR;EC30K;V1;SZ;M2FE;;;;;
;V-2960;YANG-YAM PUMA;FG15;V1;SZ;SAUD;7;D;;;
;V-2961;MITSUBISHI;FD20CN;V2;CS2;;1;F;;;
;V-2963;LINDE;L12 /379/;V2;CS1;O;47;A;;;
;V-2964;MITSUBISHI;FG30T;V1;SZ;M1SZ;;;;;
;V-2965;KOMATSU;FG30T-16 NXT;V2;CS1;E;5;F;M-0920;;
;V-2966;BALKANCAR;DV1786 (IRION DFG 25/40);V1;BE;UJH;13;B;M-0747;;
;V-2968;NISSAN;L01-A15D /DEMO/;V2;CS1;E;17;C;;;
;V-2969;MITSUBISHI;FG20CN ;V2;CS2;;12;G;M-0380;;
;V-2970;KOMATSU;FD30T-14;V2;CS1;E;24;B;;;
;V-2973;MANITOU LOC MANULOC;MVT 1130 LS;V1;BE;BEJ;;;;;
;V-2974;NISSAN;BGF03-A45U;V2;CS1;H;27;D;;;
;V-2975;KOMATSU;FG25HT-16R;V2;CS2;;11;I;;;
;V-2976;KOMATSU;FG18HT-20R NXT+ ;V1;BE;BTE;5;A;;;
;V-2977;KOMATSU;FG60T-6 /NOT WORKING/;V1;SZ;M1PA;;;;A-0389;
;V-2978;MANITOU LOC MANULOC;MT 1240 LT ;V1;BE;BEJ;;;;;
;V-2979;FRANZ KAHL;ESW1000;V1;BE;BPA;5;E;;;
;V-2980;PRAMAC LIFTER;HX10E 540;V1;BE;BPA;6;E;;;
;V-2982;CLIMAX;H10E 540;V1;BE;BPA;6;E;;;
;V-2983;BALKANCAR;T1033.2T;V1;SZ;M2FE;;;;;
;V-2984;BALKANCAR;T1033.2T;V1;SZ;M2FE;;;;;
;V-2985;BALKANCAR;T1033.2T;V1;SZ;M2FE;;;;;
;V-2986;BALKANCAR;T1033.2T;V1;SZ;M2FE;;;;;
;V-2987;TRANSLYFT;1000;V1;SZ;M2FE;;;;;
;V-2988;TRANSLYFT;1000;V1;SZ;M2FE;;;;;
;V-2989;TOYOTA;7FG15 /02/;V2;CS2;;3;G;;;
;V-2993;MITSUBISHI;FG15K;V2;CS2;;14;F;;;
;V-2994;MITSUBISHI;FG15TAC;V1;SZ;SAUD;10;C;;;
;V-2996;BAUMANN;GX70-14-45SFR;V2;BEU;;;;M-0662;;
;V-2997;TOYOTA;7FGJF35 /02/;V2;CS1;E;16;F;;;
;V-2999;AUSA;CH150 2WD;V1;BE;UBE;4;B;;;
;V-3001;KOMATSU;FD20T-11E;V2;CS1;E;1;E;;;
;V-3002;JUNGHEINRICH;DFG16;V1;SZ;SAUD;9;F;M-0234;;
;V-3006;KOMATSU;FD30T-12 LEO ;V2;CS1;E;24;B;M-0414;;
;V-3008;NISSAN;UG1D2-A30LQ;V2;CS1;E;14;F;;;
;V-3010;YALE;GDP30TF ;V2;CS1;E;22;F;;;
;V-3012;HYSTER;H50H;V1;SZ;SAUD;11;A;M-0971;;
;V-3014;TOYOTA;2FB07;V1;SZ;SAT;5;B;;;
;V-3016;n/a;NYC FB15PL-UG55BC-470MZ ELBONTVA;ÉRTÉKEN;;;;;;;
;V-3017;BT;LSV1000-E/10;V1;BE;RTE;4;A;M-0900;;
;V-3018;STILL;EGV-14;V1;BE;RTE;2;C;M-0489;;
;V-3019;TOYOTA;7FD25 /02/;V2;CS1;E;5;C;;;
;V-3022;NISSAN;U1D2A25LQ /SIMPLE/;V1;BE;RFE;2;B;;;
;V-3023;LINDE;L14AP /365/;V1;BE;RTE;4;A;;;
;V-3024;YALE;MP20X FBW;V2;CS1;O;46;C;;;
;V-3025;JUNGHEINRICH;EJC-A12 /NOT RUNNING/;V2;CS1;O;39;C;;;
;V-3026;TOYOTA;4FBA-15;SOLD;;;;;;;
;V-3027;OM PIMESPO;BI15C ;V1;BE;RFE;6;C;;;
;V-3028;TOYOTA;2FBE18;V1;BE;BFE;4;C;;;
;V-3030;TCM;FHD30T3A ;V2;CS1;E;21;F;;;
;V-3031;STILL;EXU18 ;V2;CS1;O;45;B;;;
;V-3032;STILL;EXU18 ;V2;CS1;O;45;B;;;
;V-3034;CLARK;FA20D SAMSUNG;V1;BE;BFE;4;A;;;
;V-3036;CATERPILLAR;DP40TAC;V2;CS1;H;28;B;;;
;V-3039;PRAMAC LIFTER;LX16/25;V1;BE;RTE;4;C;;;
;V-3040;CATERPILLAR;M50SA /NOT WORKING/;V1;SZ;M2FE;;;M-0964;;
;V-3041;KOMATSU;FG25HT-14 LEO+;V2;CS1;E;4;D;;;
;V-3045;MITSUBISHI;FD15T;V2;CS2;;1;F;;;
;V-3046;KOMATSU;FG45T-7 LEO;V2;CS2;;14;J;;A-0183;
;V-3049;YALE;GLP060;V1;BE;RFE;1;C;M-0967;;
;V-3050;CATERPILLAR;GC15N (C3000);V1;BE;RFE;9;A;M-0777;;
;V-3052;MITSUBISHI;FD50T;V1;SZ;SAUD;1;B;M-0911;A-0215;
;V-3053;MITSUBISHI;FD30N;V1;BE;BTE;9;E;;;
;V-3057;CLUBCAR;LIBERTY A1S2/AC/EM ;V1;SZ;PAR;2;A;;;
;V-3060;LINDE;T30 TOWING STACKER;V2;CS1;O;49;C;;;
;V-3061;LINDE;L14 /372/ /INITIAL LIFT/;V2;CS1;O;45;A;;;
;V-3062;CATERPILLAR;GC40K;V1;SZ;M1SZ;;;;;
;V-3063;NISSAN;YG1D2A30Q ;V2;CS1;E;23;F;;;
;V-3065;MITSUBISHI;FD40TAC;V2;CS1;H;27;B;;;
;V-3066;CATERPILLAR;GP18T;V2;CS2;;14;F;M-0976;;
;V-3068;CATERPILLAR;GP18N;V2;CS2;;11;G;M-0978;;
;V-3071;LINDE;H16T-01;V2;CS1;E;17;C;M-0206;;
;V-3072;LINDE;H16T;V2;CS1;O;35;A;M-0538;;
;V-3077;CLARK;CMP15D /SAMSUNG SF15/;SOLD;;;;;;;
;V-3078;MARSHELL;DG-C2-D;V1;SZ;PAR;5;A;;;
;V-3080;SOVAM;K22;V2;CS2;;19;C;;;
;V-3081;SOVAM;K22;V2;CS2;;19;D;;;
;V-3085;KOMATSU;FD25T-16R NXT+;V2;CS1;E;1;F;;;
;V-3086;LINDE;H25D /392/ ;V2;CS1;H;25;F;;A-0180;
;V-3087;LINDE;H35D /393/ NOT WORKING/;V2;CS2;;9;E;;;
;V-3089;HYSTER;H1,50XM /NOT WORKING/;V2;CS2;;4;F;;;
;V-3091;GROVE;AMZ51XT;V1;SZ;M1UD;;;;;
;V-3093;TOYOTA;7FGF15 /42/;V2;CS2;;3;F;;;
;V-3094;DOOSAN;D30S-5;V2;CS2;;1;J;M-0984;;
;V-3095;DOOSAN;D30S-5;V2;CS2;;1;I;M-0985;;
;V-3096;DOOSAN;D30S-5;V2;CS2;;1;J;M-0986;;
;V-3097;TOYOTA;8FGF-15 /02/;V2;CS2;;7;G;M-0987;;
;V-3098;TOYOTA;8FGF-15 /02/;V2;CS2;;6;F;M-0988;;
;V-3099;TOYOTA;8FGF18-32079;V1;SZ;M1UD;;;M-0989;;
;V-3100;MORA;M100C;V2;CS2;;14;C;;A-0113;AKTÍV 2020.01.01.
;V-3104;HAULOTTE;HA12-I;V1;SZ;SAT;2;A;;;
;V-3105;CATERPILLAR;GP15N;V2;CS1;E;16;D;M-0326;;
;V-3106;STILL;M15T;V1;BE;UBH;13;C;M-0981;;
;V-3108;LINDE;L12 /379/;V2;CS1;O;41;B;;;
;V-3110;OM PIMESPO;G15;SOLD;;;;;;;
;V-3111;SVETRUCK;106030;V1;SZ;M1UD;;;;A-0184;
;V-3113;TOYOTA;7FD15 /02/;V2;CS2;;2;E;;;
;V-3114;TOYOTA;5FD30 /02/;V2;CS1;E;19;F;;;
;V-3115;STEINBOCK BOSS;CL30H;V1;SZ;M1UD;;;M-0303;;
;V-3116;NISSAN;EH02A20U;V1;SZ;KSZT;;;;;SOLD
;V-3117;STÖCKLIN;EDS1200;V1;BE;RTE;2;B;;;
;V-3118;OM PIMESPO;BI15C;V1;SZ;M1UD;;;;;
;V-3119;CATERPILLAR;GP25N;V2;CS1;E;8;D;M-0499;;
;V-3120;STEINBOCK BOSS;547-5C2 /MIC/;V2;BEJ;;9;;;;
;V-3121;TOYOTA;2TD20 /CLUTCH/;V2;CS2;;17;D;;;
;V-3122;KOMATSU;FG15T-18 NXT;V2;CS1;E;16;D;;;
;V-3124;NISSAN;F1F1A15;V2;CS1;E;11;C;;;
;V-3125;KOMATSU;FD10LC-18NXT /CLUTCH/;V2;CS1;E;15;C;;;
;V-3126;NISSAN;CPJ01A15PU;V2;CS1;O;32;C;;;
;V-3127;MITSUBISHI;FG25N /FGE-25D/CLUTCH/;V1;BE;SAB;10;A;;;
;V-3129;STILL;EGV14;V1;SZ;SAT;5;F;;;
;V-3130;LINDE;H15D /330/;V1;BE;SAJ;8;A;;;
;V-3131;TCM;FG15N-15T;V1;BE;SAB;8;A;;;
;V-3132;BALKANCAR;TFG1633 /NOT WORKING/;V1;SZ;SAUD;14;C;;;
;V-3133;LINDE;L16 /372/;V2;CS1;O;43;C;;;
;V-3134;JUNGHEINRICH;EMC 10 SWIFT;V2;CS1;O;38;C;;;
;V-3136;TOYOTA;5FGF30 /02/;V1;BE;UJE;7;B;;;
;V-3138;STILL;R50-15;V1;BE;BFE;5;B;;;
;V-3139;YALE;TFG1.5;V1;BE;RFE;8;B;;;
;V-3140;LINDE;L12LAP;V1;BE;RTE;4;A;;;
;V-3143;LINDE;L14 /372/;V1;SZ;M1VE;;;;;
